[GIN] 2026/05/16 - 09:49:24 | 200 |      5.1959ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:49:32 | 200 |     77.3941ms |       127.0.0.1 | POST     "/api/forecast/recompute"
[GIN] 2026/05/16 - 09:49:32 | 200 |       5.139ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:49:32 | 200 |      5.7638ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:49:39 | 200 |     77.2649ms |       127.0.0.1 | POST     "/api/forecast/recompute"
[GIN] 2026/05/16 - 09:49:39 | 200 |      4.5652ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:49:39 | 200 |      5.1502ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:49:47 | 200 |     78.3323ms |       127.0.0.1 | POST     "/api/forecast/recompute"
[GIN] 2026/05/16 - 09:49:47 | 200 |      5.1193ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:49:47 | 200 |      4.8131ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:51:28 | 200 |       536.9µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:51:28 | 200 |      1.0334ms |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:51:28 | 200 |         519µs |       127.0.0.1 | GET      "/api/capacity-ratio"
[GIN] 2026/05/16 - 09:51:28 | 200 |      5.1937ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:51:29 | 200 |            0s |       127.0.0.1 | GET      "/ws"
[GIN] 2026/05/16 - 09:56:09 | 200 |       589.5µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:56:09 | 200 |       517.2µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:56:09 | 200 |       516.4µs |       127.0.0.1 | GET      "/api/capacity-ratio"
[GIN] 2026/05/16 - 09:56:09 | 200 |      5.2656ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:56:09 | 200 |       505.8µs |       127.0.0.1 | GET      "/ws"
[GIN] 2026/05/16 - 09:57:46 | 200 |       522.9µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:57:47 | 200 |      9.6152ms |       127.0.0.1 | GET      "/api/batches"
[GIN] 2026/05/16 - 09:57:47 | 200 |    352.7024ms |       127.0.0.1 | GET      "/api/production-lines"
[GIN] 2026/05/16 - 09:57:47 | 200 |            0s |       127.0.0.1 | GET      "/ws"
[GIN] 2026/05/16 - 09:57:51 | 200 |       521.2µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:57:51 | 200 |       513.6µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:57:51 | 200 |       531.1µs |       127.0.0.1 | GET      "/api/capacity-ratio"
[GIN] 2026/05/16 - 09:57:51 | 200 |      5.1583ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:57:51 | 200 |            0s |       127.0.0.1 | GET      "/ws"
[GIN] 2026/05/16 - 10:05:09 | 200 |     80.0792ms |       127.0.0.1 | POST     "/api/forecast/recompute"
[GIN] 2026/05/16 - 10:05:09 | 200 |      4.7302ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 10:05:09 | 200 |      6.2832ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 10:05:16 | 200 |         516µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 10:05:16 | 200 |         518µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 10:05:16 | 200 |      1.0404ms |       127.0.0.1 | GET      "/api/capacity-ratio"
[GIN] 2026/05/16 - 10:05:17 | 200 |      6.0261ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 10:05:17 | 200 |            0s |       127.0.0.1 | GET      "/ws"
[GIN] 2026/05/16 - 10:09:05 | 200 |            0s |       127.0.0.1 | GET      "/ws"
